bird_id	bird_reference	bird_euring	bird_bto	bird_shorthand	bird_scheme	bird_ring_number	bird_name	bird_sex	bird_birth_year	bird_date_begin	bird_date_end	bird_age_ringing	bird_position	bird_direction	bird_notes
	7088	05920		BW(FM.AK)	BLB	H...152349		U		09-08-2007		A	RL	U	
	7089	05910			BLB	L...906523		F		29-06-2001	25-05-2007	1			sovon_bird_shorthand not available.
	7089	05910		BW(GZ.AF)	BLB	L...906523		F		25-05-2007		A	RL	U	
	7090	05910		BW(G.ZAH)	BLB	L...906524		F		25-05-2007		A	RL	U	
	7091	05910		BW(GZA.K)	BLB	L...906527		U		29-05-2007		A	RL	U	
	7092	05920		BW(F.NAS)	BLB	H...152333		F		20-07-2007		A	LL	U	
	7093	05920		BW(F.PAA)	BLB	H...152330		U		19-07-2007		1	LL	U	
	7094	05920		BW(FP.AF)	BLB	H...152331		U		19-07-2007		1	LL	U	
	7095	05910		BW(G.KAM)	BLB	L...907146		U		09-07-2007		1	RL	U	
	7096	05910		BW(GKA.P)	BLB	L...907148		U		09-07-2007		1	RL	U	
	7097	05910		BW(GK.AS)	BLB	L...907150		U		09-07-2007		1	RL	U	
	7098	05910		BW(GKA.T)	BLB	L...907145		U		09-07-2007		1	RL	D	
	7099	05920		BW(G.KAU)	BLB	H...145969		U		09-07-2007		1	RL	U	
	7100	05920		BW(GNA.X)	BLB	H...152338		U		31-07-2007		1	RL	U	
	7101	05920		BW(FL.AB)	BLB	H...152342		U		02-08-2007		1	RL		
	7102	05920			BLB	H...905258		M		09-07-2001	08-06-2007	1			sovon_bird_shorthand not available.
	7102	05920		GAAN	BLB	H...905258		M		08-06-2007	04-06-2015	A			
	7102	05920		BW(Y.LAA)	BLB	H...905258		M		04-06-2015		O	RL	U	
	7103	05920		BW(GA.AP)	BLB	H...152142		F		08-06-2007		A	RL	U	
	7104	05920		BW(G.AAS)	BLB	H...152144		M		08-06-2007		A	RL	U	
	7105	05920		BW(G.BAH)	BLB	H...152125		F		04-06-2007		A	RL	U	
	7106	05920		BW(FX.AG)	BLB	H...152313		U		18-12-2006		A	RL	U	
	7107	05920		BW(G.DAV)	BLB	H...152005		U		16-07-2007		1	RL	U	
	7108	05920		BW(G.DAY)	BLB	H...152009		U		16-07-2007		1	RL	U	
	7109	05910		BW(GL.AA)	BLB	L...906741		M		20-06-2007		A	RL	U	
	7110	05910			BLB	L...906742		M		29-06-2001	20-06-2007	1			sovon_bird_shorthand not available.
	7110	05910		BW(GLA.B)	BLB	L...906742		M		20-06-2007		A	RL	U	
	7111	05910		BW(GLA.F)	BLB	L...906744		F		20-06-2007		A	RL	U	
	7112	05910		BW(GL.AH)	BLB	L...906746		F		20-06-2007		A	RL	U	
	7113	05910		BW(GLA.J)	BLB	L...906747		M		20-06-2007		A	RL	U	
	7114	05910		BW(G.LAK)	BLB	L...906748		F		20-06-2007		A	RL	U	
	7115	05910		BW(GL.AL)	BLB	L...906749		U		20-06-2007		A	RL	U	
	7116	05910		BW(GLA.M)	BLB	L...906750		U		20-06-2007		A	RL	U	
	7117	05910		BW(G.LAN)	BLB	L...906752		M		20-06-2007		A	RL	U	
	7118	05910		EY16	BLB			F		03-07-1997	20-06-2007	1			
	7118	05910		BW(GL.AP)	BLB	L...906756		F		20-06-2007		A	RL	U	
	7119	05910			BLB	L...906758		F		04-07-2001	20-06-2007	1			sovon_bird_shorthand not available.
	7119	05910		BW(G.LAS)	BLB	L...906758		F		20-06-2007		A	RL	U	
	7120	05910		BW(GL.AT)	BLB	L...906759		F		20-06-2007		A	RL	U	
	7121	05910		BW(GLA.U)	BLB	L...906760		F		20-06-2007		A	RL	U	
	7122	05910		BW(G.LAV)	BLB	L...906761		F		25-06-2007		A	RL	U	
	7123	05910		BW(GL.AW)	BLB	L...906762		F		25-06-2007		A	RL	U	
	7124	05910		BW(GLA.X)	BLB	L...906763		M		25-06-2007		A	RL	U	
	7125	05910			BLB	L...906764		M		15-07-2000	25-06-2007	1			sovon_bird_shorthand not available.
	7125	05910		BW(G.LAY)	BLB	L...906764		M		25-06-2007		A	RL	U	
	7126	05910		GLAZ	BLB	L...906767		U		16-07-2007	14-05-2011	1			
	7126	05910		BW(H.AAA)	BLB	L...906767		U		14-05-2011		O	RL	U	
	7127	05920		BW(G.MAX)	BLB	L...906967		U		19-07-2007		1	LL	U	
	7128	05910		BW(GW.AB)	BLB	L...906544		M		06-06-2007		A	RL	U	
	7129	05910		BW(GWA.C)	BLB	L...906545		F		06-06-2007		A	RL	U	
	7130	05910		BW(G.WAD)	BLB	L...906546		F		06-06-2007		A	RL	U	
	7131	05910		GWAF	BLB	L...912689		F		06-06-2007	13-05-2012	A			
	7131	05910		BW(T.RAX)	BLB	L...912689		F		13-05-2012		A	RL	U	
	7132	05910		BW(G.WAH)	BLB	L...906549		F		06-06-2007		A	RL	U	
	7133	05910			BLB	L...906550		M		15-07-2000	06-06-2007	1			sovon_bird_shorthand not available.
	7133	05910		BW(GW.AJ)	BLB	L...906550		M		06-06-2007		A	RL	U	
	7134	05910		BW(GWA.K)	BLB	L...906701		M		06-06-2007		A	RL	U	
	7135	05910		BW(G.WAL)	BLB	L...906702		F		06-06-2007		A	RL	U	
	7136	05910			BLB	L...906703		F		12-07-2003	06-06-2007	1			sovon_bird_shorthand not available.
	7136	05910		BW(GW.AM)	BLB	L...906703		F		06-06-2007		A	RL	U	
	7137	05910			BLB	L...906704		M		09-07-2001	08-06-2007	1			sovon_bird_shorthand not available.
	7137	05910		BW(GWA.N)	BLB	L...906704		M		08-06-2007		A	LL	U	
	7138	05910		BW(G.WAP)	BLB	L...906705		M		08-06-2007		A	RL	U	
	7139	05910		BW(GW.AR)	BLB	L...906708		M		08-06-2007		A	RL	U	
	7140	05910		BW(GWA.S)	BLB	L...906709		F		08-06-2007		A	RL	U	
	7141	05910		BW(G.WAT)	BLB	L...906710		F		08-06-2007		A	RL	U	
	7142	05910		BW(GW.AU)	BLB	L...906711		F		08-06-2007		A	RL	U	
	7143	05910		BW(GWA.V)	BLB	L...906712		F		08-06-2007		A			
	7144	05910			BLB	L...906713		M		09-07-2001	08-06-2007	1			sovon_bird_shorthand not available.
	7144	05910		BW(G.WAW)	BLB	L...906713		M		08-06-2007		A	RL	U	
	7145	05910		BW(GW.AX)	BLB	L...906714		F		08-06-2007		A	RL	U	
	7146	05910		GWAY	BLB	L...907123		U		13-07-2007	22-05-2012	1			
	7146	05910		BW(UW.AU)	BLB	L...907123		U		22-05-2012		A	RL	D	
	7147	05910		BW(GZA.C)	BLB	L...906521		U		24-05-2007		A	RL	U	
	7148	05910		BW(G.ZAD)	BLB	L...906522		F		25-05-2007		A	RL	U	
	7149	05910		BW(GZA.G)	BLB	L...906525		M		25-05-2007		A	RL	U	
	7150	05910		BW(GZ.AJ)	BLB	L...906526		F		29-05-2007		A	RL	U	
	7151	05910		BW(GZ.AM)	BLB	L...906529		M		29-05-2007		A	RL	U	
	7152	05910		BW(G.ZAP)	BLB	L...906531		M		29-05-2007		A	RL	U	
	7153	05910		GZAR	BLB	L...906532		F		04-06-2007	25-06-2018	A			
	7153	05910		BW(N.NAN)	BLB	L...906532		F		25-06-2018		A	RL	U	
	7154	05910		BW(GZA.S)	BLB	L...906533		F		04-06-2007		A	RL	U	
	7155	05910		BW(GZ.AU)	BLB	L...906536		M		04-06-2007		A	RL	U	
	7156	05910			BLB	L...906538		M		10-07-2002	04-06-2007	1			sovon_bird_shorthand not available.
	7156	05910		BW(G.ZAW)	BLB	L...906538		M		04-06-2007		A	RL	D	
	7157	05910		BW(GZA.Y)	BLB	L...907122		U		13-07-2007		1	RL	U	
	7158	05920		BW(FM.AY)	BLB	H...153959		U		16-01-2008		7	RL		
	7159	05920		BW(F.NAY)	BLB	H...153962		U		25-01-2008		A	RL	U	
	7160	05920		BW(F.MAX)	BLB	H...153958		U		25-01-2008		A	RL	U	
	7161	05920		BW(FP.AR)	BLB	H...153967		U		02-03-2008		A	RL	U	
	7162	05920		BW(F.PAP)	BLB	H...153965		U		25-02-2008		9	RL	U	
	7163	05920			BLB	H...117046		M		04-07-2001	08-06-2007	1			sovon_bird_shorthand not available.
	7163	05920		BW(GA.AH)	BLB	H...117046		M		08-06-2007		A	RL	U	
	7164	05920		BW(GAA.J)	BLB	H...152138		U		08-06-2007		A	RL	U	
	7165	05920		BW(G.AAK)	BLB	H...152139		F		08-06-2007		A	RL	U	
	7166	05920		BW(G.AAC)	BLB	H...145818		F		04-06-2007		A	RL	U	
	7167	05910		BW(G.YAY)	BLB	L...907493		U		13-07-2007		1	RL	U	
	7168	05910		BW(GY.AZ)	BLB	L...907495		U		13-07-2007		1	RL	U	
	7169	05920		BW(FL.AR)	BLB	H...152334		U		19-07-2007		1	LL	U	
	7170	05920		BW(F.MAF)	BLB	H...152335		U		28-08-2007		A	RL	U	
	7171	05920		BW(FN.AP)	BLB	H...152332		U		20-07-2007		A	RL		
	7172	05910		BW(GMA.W)	BLB	L...906968		U		20-07-2007		1	LL	U	
	7173	05920		BW(GCA.W)	BLB	H...152116		F		25-05-2007		A	RL	U	
	7174	05920		BW(GDA.U)	BLB	H...152006		U		16-07-2007		1	RL	U	
	7175	05920		BW(G.CAB)	BLB	H...152200		F		24-05-2007		A	RL	U	
	7176	05910		BW(GNA.B)	BLB	L...906969		F		20-07-2007		A	LL	U	
	7177	05910		BW(GN.AA)	BLB	L...906970		U		19-07-2007		1	RL		
	7178	05920		BW(G.NAC)	BLB	H...152336		U		31-07-2007		1	RL		
	7179	05920		BW(GN.AZ)	BLB	H...152339		U		31-07-2007		1	RL	U	
	7180	05920		BW(F.LAD)	BLB	H...152340		U		31-07-2007		1	RL		
	7181	05920		BW(F.LAH)	BLB	H...152343		U		02-08-2007		1	RL	U	
	7182	05910		BW(FL.AM)	BLB	H...152344		U		02-08-2007		1	RL		
	7183	05920		BW(F.MAB)	BLB	H...152346		M		09-08-2007		A	RL	U	
	7184	05910		BW(GWA.G)	BLB	L...906548		M		06-06-2007		A	RL	U	
	7185	05920		BW(FX.AN)	BLB	H...152323		U		12-06-2007		9	RL		
	7186	05920		BW(G.DAK)	BLB	H...152004		U		25-06-2007		A	RL	U	
	7187	05920			BLB	H...901806		U		09-11-2001	24-05-2007	A			sovon_bird_shorthand not available.
	7187	05920		BW(GCA.A)	BLB	H...901806		U		24-05-2007		A	RL	U	
	7188	05910		BW(G.LAG)	BLB	L...906745		U		20-06-2007		A	RL	U	
	7189	05920		BW(GC.AS)	BLB	H...152112		F		25-05-2007		A	RL	U	
	7190	05920			BLB	H...127832		M		26-05-2003	06-06-2007	A			sovon_bird_shorthand not available.
	7190	05920		BW(GBA.S)	BLB	H...127832		M		06-06-2007		A	RL	U	
	7191	05910			BLB	L...906715		F		09-07-2001	08-06-2007	1			sovon_bird_shorthand not available.
	7191	05910		BW(G.WAZ)	BLB	L...906715		F		08-06-2007		A	RL	U	
	7192	05920		ZBZZ	BLB			F		08-07-1986	12-05-2000	1			
	7192	05920		BW(BUAH)	BLB	H...108753		F		12-05-2000		A	RL	U	
	7193	05920		BW(GCA.P)	BLB	H...152110		F		25-05-2007		A	RL	U	
	7194	05920		BW(GDA.R)	BLB	H...152010		U		16-07-2007		1	RL	U	
	7195	05920		BW(GCA.T)	BLB	H...152113		F		25-05-2007		A	RL	U	
	7196	05920		BW(GDA.M)	BLB	H...152008		U		16-07-2007		1	RL	U	
	7197	05910		BW(G.ZAT)	BLB	L...906534		M		04-06-2007		A	RL	U	
	7198	05910		BW(GZA.V)	BLB	L...906537		M		04-06-2007		A	RL	U	
	7199	05910		BW(GZA.N)	BLB	L...906530		M		29-05-2007		A	RL	U	
	7200	05910		E089	BLB			U		17-07-1999	29-05-2007	1			
	7200	05910		BW(G.ZAL)	BLB	L...906528		U		29-05-2007		A	RL	U	
	7201	05910		BW(G.ZAA)	BLB	L...906519		F		24-05-2007		A	RL	U	
	7202	05910		BW(GZ.AB)	BLB	L...906520		U		24-05-2007		A	RL	U	
	7203	05920		BW(GB.AJ)	BLB	H...152126		F		04-06-2007		A	RL	U	
	7204	05920		BW(GBA.K)	BLB	H...152127		F		04-06-2007		A	RL	U	
	7205	05920		BW(G.BAL)	BLB	H...152128		F		04-06-2007		A	RL	U	
	7206	05920		BW(GB.AM)	BLB	H...152129		M		04-06-2007		A	RL	U	
	7207	05920			BLB	H...124237		M		06-07-2002	04-06-2007	1			sovon_bird_shorthand not available.
	7207	05920		BW(GBA.N)	BLB	H...124237		M		04-06-2007		A	RL	U	
	7208	05920		BW(GB.AR)	BLB	H...152131		F		06-06-2007		A	RL	U	
	7209	05920		BW(G.BAT)	BLB	H...152132		F		06-06-2007		A	RL	U	
	7210	05920		BW(GB.AU)	BLB	H...152133		F		06-06-2007		A	RL	U	
	7211	05920		BW(GBA.V)	BLB	H...152134		M		08-06-2007		A	RL	U	
	7212	05920		BW(G.BAZ)	BLB	H...152137		M		08-06-2007		A	RL	U	
	7213	05920		BW(GC.AC)	BLB	H...152101		U		24-05-2007		A	RL	U	
	7214	05920			BLB	H...152102		U		09-07-2001	24-05-2007	1			sovon_bird_shorthand not available.
	7214	05920		BW(GCA.D)	BLB	H...152102		U		24-05-2007		A	RL	U	
	7215	05920		BW(G.CAF)	BLB	H...152103		M		24-05-2007		A	LL	U	
	7216	05920		BW(G.CAJ)	BLB	H...152105		M		24-05-2007		A	RL	U	
	7217	05920		BW(GC.AK)	BLB	H...152106		F		24-05-2007		A	RL	U	
	7218	05920		BW(GCA.L)	BLB	H...152107		M		24-05-2007		A	RL	U	
	7219	05920		BW(G.CAM)	BLB	H...152108		F		25-05-2007		A	RL	U	
	7220	05920		BW(GC.AN)	BLB	H...152109		M		25-05-2007		A	RL	U	
	7221	05920		BW(G.CAR)	BLB	H...152111		F		25-05-2007		A	RL	U	
	7222	05920		BW(G.CAU)	BLB	H...152114		M		25-05-2007		A	RL	U	
	7223	05920		BW(GC.AV)	BLB	H...152115		F		25-05-2007		A	RL	U	
	7224	05920		BW(G.CAX)	BLB	H...152117		F		25-05-2007		A	RL	U	
	7225	05920			BLB	H...152118		M		15-07-2000	25-05-2007	1			sovon_bird_shorthand not available.
	7225	05920		BW(GC.AY)	BLB	H...152118		M		25-05-2007		A	RL	U	
	7226	05920		BW(GCA.Z)	BLB	H...152119		M		29-05-2007		A	RL	U	
	7227	05920		BW(GD.AD)	BLB	H...152149		F		20-06-2007		A	RL	U	
	7228	05920		BW(GDA.F)	BLB	H...152150		F		20-06-2007		A	RL	U	
	7229	05920		BW(G.DAG)	BLB	H...152001		M		20-06-2007		A	RL	U	
	7230	05920		BW(GD.AH)	BLB	H...152002		F		20-06-2007		A	RL	U	
	7231	05920		BW(GDA.J)	BLB	H...152003		F		20-06-2007		A	RL	U	
	7232	05910		BW(GD.AL)	BLB	L...906771		U		16-07-2007		1	RL	U	
	7233	05910		BW(G.DAN)	BLB	L...906769		U		16-07-2007		1			
	7234	05910		BW(GD.AP)	BLB	L...906770		U		16-07-2007		1	RL	U	
	7235	05920		BW(G.DAS)	BLB	H...152007		U		16-07-2007		1	RL	D	
	7236	05910		BW(GD.AT)	BLB	L...906766		U		16-07-2007		1	RL	U	
	7237	05910		BW(GD.AW)	BLB	L...906768		U		16-07-2007		1	RL	U	
	7238	05910		BW(GDA.X)	BLB	L...906765		F		16-07-2007		1	RL	U	
	7239	05910		BW(GD.AZ)	BLB	L...906772		U		16-07-2007		1	RL	U	
	7240	05920		BW(GF.AB)	BLB	H...145821		F		12-06-2007		A	RL	U	
	7241	05920		BW(G.BAP)	BLB	H...152130		M		06-06-2007		A	RL	U	
	7242	05910		BW(GVA.J)	BLB	L...906684		F		23-05-2007		A	RL	U	
	7243	05910			BLB	L...906685		M		04-07-2001	23-05-2007	1			sovon_bird_shorthand not available.
	7243	05910		BW(G.VAK)	BLB	L...906685		M		23-05-2007		A	RL	U	
	7244	05910		BW(GV.AL)	BLB	L...906686		U		23-05-2007		A	RL	D	
	7245	05910		BW(GVA.M)	BLB	L...906687		M		23-05-2007		A	RL	D	
	7246	05910		ST0	BLB			U		01-07-1997	25-05-2007	1			
	7246	05910		BW(G.VAN)	BLB	L...906688		U		25-05-2007		A	RL	U	
	7247	05910		NC1	BLB			M		28-06-1997	24-05-2007	1			
	7247	05910		BW(GV.AP)	BLB	L...906689		M		24-05-2007		A	RL	U	
	7248	05910		E800	BLB			M		09-07-1995	24-05-2007	1			
	7248	05910		BW(GVA.R)	BLB	L...906690		M		24-05-2007		A	RL	D	
	7249	05910		NY7	BLB			M		12-07-1997	24-05-2007	1			
	7249	05910		BW(G.VAS)	BLB	L...906692		M		24-05-2007		A	RL	D	
	7250	05910		BW(GV.AT)	BLB	L...906693		F		24-05-2007		A	RL	U	
	7251	05910			GBT	GG...44770		M		06-07-1991	24-05-2007	1			sovon_bird_shorthand not available.
	7251	05910		BW(GVA.U)	GBT	GG...44770		M		24-05-2007		A	LL	D	
	7252	05910		BW(G.VAV)	BLB	L...906694		M		24-05-2007		A	RL	U	
	7253	05910		EJ76	BLB			M		08-07-1996	24-05-2007	1			
	7253	05910		BW(GV.AW)	BLB	L...906691		M		24-05-2007		A	RL	D	
	7254	05910		BW(GVA.X)	BLB	L...906695		F		24-05-2007		A	RL	U	
	7255	05910		BW(GV.AZ)	BLB	L...906696		M		24-05-2007		A	RL	U	
	7256	05910		BW(G.RAF)	BLB	L...907117		U		13-07-2007		1	RL	U	
	7257	05910		BW(GR.AG)	BLB	L...907116		U		13-07-2007		1	RL	U	
	7258	05910		BW(GRA.H)	BLB	L...907115		U		13-07-2007		1	RL	U	
	7259	05910		BW(G.RAJ)	BLB	L...907114		U		13-07-2007		1	RL	U	
	7260	05910		BW(GR.AK)	BLB	L...907113		U		13-07-2007		1	RL	U	
	7261	05910		BW(GRA.L)	BLB	L...907112		M		13-07-2007		1	RL	U	
	7262	05910		BW(G.RAM)	BLB	L...907111		U		13-07-2007		1	RL	U	
	7263	05910		BW(GR.AN)	BLB	L...907110		U		13-07-2007		1	RL	U	
	7264	05910		BW(G.RAR)	BLB	L...907108		U		13-07-2007		1	RL	U	
	7265	05910		BW(GR.AS)	BLB	L...907107		U		13-07-2007		1	RL	U	
	7266	05910		BW(GRA.T)	BLB	L...907106		U		13-07-2007		1	RL	U	
	7267	05910		GRAU	BLB	L...907105		U		13-07-2007	05-06-2018	1			
	7267	05910		BW(DUO.K)	BLB	L...907105		U		05-06-2018		O	RL	D	
	7268	05910		BW(GR.AV)	BLB	L...907104		U		13-07-2007		1	RL	U	
	7269	05910		BW(GRA.W)	BLB	L...907103		U		13-07-2007		1	RL	U	
	7270	05910		BW(G.RAX)	BLB	L...907101		U		13-07-2007		1	RL	U	
	7271	05910		BW(GR.AY)	BLB	L...907102		U		13-07-2007		1	RL	U	
	7272	05910		BW(GRA.Z)	BLB	L...907451		U		13-07-2007		1	RL	U	
	7273	05910		BW(GS.AA)	BLB	L...907452		U		13-07-2007		1	RL	U	
	7274	05910		BW(GSA.B)	BLB	L...907453		U		13-07-2007		1	RL	U	
	7275	05910		BW(G.SAC)	BLB	L...907454		U		13-07-2007		1	RL	U	
	7276	05910		BW(GS.AD)	BLB	L...907455		U		13-07-2007		1	RL	U	
	7277	05910		BW(GSA.F)	BLB	L...907456		U		13-07-2007		1	RL	U	
	7278	05910		BW(GS.AH)	BLB	L...907458		U		13-07-2007		1	RL	U	
	7279	05910		BW(GSA.J)	BLB	L...907459		U		13-07-2007		1	RL	U	
	7280	05910		BW(G.SAK)	BLB	L...907460		U		13-07-2007		1	RL	U	
	7281	05910		BW(GS.AL)	BLB	L...907461		U		13-07-2007		1	RL	U	
	7282	05910		BW(GSA.M)	BLB	L...907462		U		13-07-2007		1	RL	U	
	7283	05910		BW(G.SAN)	BLB	L...907463		M		13-07-2007		1	RL	U	
	7284	05910		BW(GS.AP)	BLB	L...907464		U		13-07-2007		1	RL	U	
	7285	05910		BW(GSA.R)	BLB	L...907465		U		13-07-2007		1	RL	U	
	7286	05910		BW(G.SAS)	BLB	L...907466		U		13-07-2007		1	RL	U	
	7287	05910		BW(GS.AT)	BLB	L...907468		U		13-07-2007		1	RL	U	
	7288	05910		BW(GSA.U)	BLB	L...907467		U		13-07-2007		1	RL	U	
	7289	05910		BW(G.SAV)	BLB	L...907469		U		13-07-2007		1	RL	U	
	7290	05910		BW(GS.AW)	BLB	L...907471		M		13-07-2007		1	RL	U	
	7291	05910		BW(G.SAY)	BLB	L...907470		M		13-07-2007		1	RL	U	
	7292	05910		BW(GS.AZ)	BLB	L...907473		U		13-07-2007		1	RL	U	
	7293	05910		BW(G.TAA)	BLB	L...907065		U		18-07-2007		1	RL	U	
	7294	05910		BW(GT.AB)	BLB	L...907066		U		18-07-2007		1	RL	U	
	7295	05910		BW(GTA.C)	BLB	L...907067		U		18-07-2007		1	RL	D	
	7296	05910		BW(G.TAD)	BLB	L...907070		U		18-07-2007		1	RL	U	
	7297	05910		BW(GT.AF)	BLB	L...907071		U		18-07-2007		1	RL	U	
	7298	05910		BW(GTA.G)	BLB	L...907072		M		18-07-2007		1	RL	U	
	7299	05910		BW(G.TAH)	BLB	L...907069		U		18-07-2007		1	RL	U	
	7300	05910		BW(GT.AJ)	BLB	L...907068		U		18-07-2007		1	RL	U	
	7301	05910		BW(GTA.K)	BLB	L...907073		M		18-07-2007		1	RL	U	
	7302	05910		BW(GY.AA)	BLB	L...907474		U		13-07-2007		1	RL	U	
	7303	05910		BW(GYA.B)	BLB	L...907475		U		13-07-2007		1	RL	U	
	7304	05910		BW(GY.AD)	BLB	L...907477		F		13-07-2007		1	RL	U	
	7305	05910		BW(GYA.F)	BLB	L...907478		U		13-07-2007		1	RL	U	
	7306	05910		BW(G.YAG)	BLB	L...907479		U		13-07-2007		1	RL	U	
	7307	05910		BW(GY.AH)	BLB	L...907480		U		13-07-2007		1	RL	U	
	7308	05910		BW(GYA.J)	BLB	L...907481		U		13-07-2007		1	RL	U	
	7309	05910		BW(G.YAK)	BLB	L...907482		U		13-07-2007		1	RL	U	
	7310	05910		BW(GY.AL)	BLB	L...907483		U		13-07-2007		1	RL	U	
	7311	05910		BW(GYA.M)	BLB	L...907484		U		13-07-2007		1	RL	U	
	7312	05910		BW(G.YAN)	BLB	L...907485		U		13-07-2007		1	RL	U	
	7313	05910		BW(GY.AP)	BLB	L...907486		U		13-07-2007		1	RL	U	
	7314	05910		BW(GYA.R)	BLB	L...907487		U		13-07-2007		1	RL	U	
	7315	05910		BW(G.YAS)	BLB	L...907488		U		13-07-2007		1	RL	U	
	7316	05910		BW(GY.AT)	BLB	L...907489		U		13-07-2007		1	RL	U	
	7317	05910		BW(G.YAV)	BLB	L...907491		U		13-07-2007		1	RL	U	
	7318	05910		BW(GY.AW)	BLB	L...907492		U		13-07-2007		1	RL	U	
	7319	05910		BW(G.HAY)	BLB	L...907030		M		19-06-2007		A	RL	U	
	7320	05910		BW(GH.AZ)	BLB	L...907031		F		19-06-2007		A	RL	U	
	7321	05910		BW(G.FAW)	BLB	L...907136		U		10-07-2007		1	RL	U	
	7322	05910		BW(G.JAH)	BLB	L...906634		M		01-06-2007		A	RL	U	
	7323	05910		BW(GJ.AJ)	BLB	L...906635		F		04-06-2007		A	RL	U	
	7324	05922		AH6	BLB	L...906636		F		20-06-1992	04-06-2007	1			
	7324	05922		BW(G.JAL)	BLB	L...906636		F		04-06-2007		A	RL	U	
	7325	05910			GBT	GG...44337		F		11-06-1988	04-06-2007	A			sovon_bird_shorthand not available.
	7325	05910		BW(GJA.K)	GBT	GG...44337		F		04-06-2007		A	LL	U	
	7326	05910		BW(GM.AB)	BLB	L...906642		M		06-06-2007		A	RL	D	
	7327	05910			BLB	L...906640		F		23-06-2001	06-06-2007	1			sovon_bird_shorthand not available.
	7327	05910		BW(GMA.C)	BLB	L...906640		F		06-06-2007		A	RL	U	
	7328	05910		BW(G.MAD)	BLB	L...906641		F		06-06-2007		A	RL	U	
	7329	05910		BW(GV.AA)	BLB	L...906700		U		21-05-2007		A	RL	U	
	7330	05910		BW(GVA.B)	BLB	L...906699		F		22-05-2007		A	RL	U	
	7331	05910		BW(G.VAC)	BLB	L...906698		F		22-05-2007		A	RL	U	
	7332	05910		BW(GV.AD)	BLB	L...906697		F		22-05-2007		A	RL	U	
	7333	05910		BW(GF.AX)	BLB	L...907135		U		10-07-2007		1	RL	U	
	7334	05910		BW(GFA.Y)	BLB	L...907138		U		10-07-2007		1	RL	U	
	7335	05910		BW(G.FAZ)	BLB	L...907137		U		10-07-2007		1	RL	U	
	7336	05910		BW(G.GAM)	BLB	L...907054		U		09-07-2007		1	RL	U	
	7337	05910		BW(GG.AN)	BLB	L...907055		U		09-07-2007		1	RL	U	
	7338	05910		BW(GGA.P)	BLB	L...907056		U		09-07-2007		1	RL	U	
	7339	05910		BW(G.GAR)	BLB	L...907057		U		09-07-2007		1	RL	U	
	7340	05910		BW(GGA.T)	BLB	L...907131		U		10-07-2007		1	RL	U	
	7341	05910		BW(G.GAU)	BLB	L...907127		U		13-07-2007		1	RL	U	
	7342	05910		BW(GG.AV)	BLB	L...907134		M		10-07-2007		1	RL	U	
	7343	05910		BW(GGA.W)	BLB	L...907133		U		10-07-2007		1	RL	U	
	7344	05910		BW(G.GAX)	BLB	L...907129		U		10-07-2007		1	RL	U	
	7345	05910		BW(GG.AY)	BLB	L...907139		U		10-07-2007		1	RL	U	
	7346	05910		BW(GGA.Z)	BLB	L...907130		U		10-07-2007		1	RL	U	
	7347	05910		BW(GK.AC)	BLB	L...907143		U		09-07-2007		1	RL	U	
	7348	05910		BW(GKA.D)	BLB	L...907142		U		09-07-2007		1	RL	U	
	7349	05910		BW(G.KAF)	BLB	L...907141		U		09-07-2007		1	RL	U	
	7350	05920		BW(GK.AG)	BLB	H...145968		U		09-07-2007		1	RL	U	
	7351	05920		BW(GKA.H)	BLB	H...145967		U		09-07-2007		1	RL	U	
	7352	05910		BW(G.KAJ)	BLB	L...907149		U		09-07-2007		1	LL	U	
	7353	05910		BW(GK.AK)	BLB	L...907147		U		09-07-2007		1	RL	U	
	7354	05920		BW(G.KAX)	BLB	H...145970		U		09-07-2007		1	RL	D	
	7355	05920		BW(GK.AY)	BLB	H...145971		U		09-07-2007		1	RL	U	
	7356	05920		BW(GKA.Z)	BLB	H...145972		U		09-07-2007		1	RL	D	
	7357	05910		BW(GN.AD)	BLB	L...907074		U		18-07-2007		1	RL	D	
	7358	05910		BW(GNA.F)	BLB	L...907075		F		18-07-2007		1	RL	U	
	7359	05910		BW(G.NAG)	BLB	L...907076		M		18-07-2007		1	RL	U	
	7360	05910		BW(GN.AH)	BLB	L...907077		M		18-07-2007		1	RL	U	
	7361	05910		BW(GNA.J)	BLB	L...907078		U		18-07-2007		1	RL	U	
	7362	05910		BW(G.NAK)	BLB	L...907079		U		18-07-2007		1	RL	U	
	7363	05910		BW(GN.AL)	BLB	L...907080		U		18-07-2007		1	RL	U	
	7364	05910		BW(GNA.M)	BLB	L...907081		U		18-07-2007		1	RL	U	
	7365	05910		BW(G.NAN)	BLB	L...907082		U		18-07-2007		1	RL	U	
	7366	05910		BW(GN.AP)	BLB	L...907083		M		18-07-2007		1	RL	U	
	7367	05910		BW(GNA.R)	BLB	L...907084		M		23-07-2007		1	RL	D	
	7368	05910		BW(G.NAS)	BLB	L...907087		U		23-07-2007		1	RL	U	
	7369	05910			BLB	L...906780		M		16-07-2007	23-07-2007	1			sovon_bird_shorthand not available.
	7369	05910		BW(GN.AT)	BLB	L...906780		M		23-07-2007		1	LL	U	
	7370	05910			BLB	L...906776		M		16-07-2007	23-07-2007	1			sovon_bird_shorthand not available.
	7370	05910		BW(GNA.U)	BLB	L...906776		M		23-07-2007		1	LL	U	
