bird_reference	raw_KleurringNummer	bird_date_begin	bird_shorthand_pt
5712	MTAM	2009-06-29T00:00:00Z	M.TAM
5713	LNAW	2009-06-29T00:00:00Z	LNA.W
5714	LNAA	2009-06-29T00:00:00Z	LNA.A
5715	LNAN	2009-06-29T00:00:00Z	LN.AN
5716	LNAF	2009-06-29T00:00:00Z	L.NAF
5717	LNAR	2009-06-29T00:00:00Z	L.NAR
5718	MTAB	2009-06-29T00:00:00Z	M.TAB
5719	MTAD	2009-07-06T00:00:00Z	MTA.D
5720	LNAC	2009-06-29T00:00:00Z	LN.AC
5721	LLAW	2009-06-29T00:00:00Z	LL.AW
5722	MTAK	2009-06-29T00:00:00Z	MT.AK
5723	HCAA	2009-06-29T00:00:00Z	HC.AA
5724	LLAX	2009-06-29T00:00:00Z	LLA.X
5725	LYAN	2009-06-29T00:00:00Z	LY.AN
5726	KWAU	2009-07-01T00:00:00Z	KW.AU
5727	MVAM	2009-07-01T00:00:00Z	MV.AM
5728	LJAK	2009-07-01T00:00:00Z	LJA.K
5729	MTAL	2009-07-01T00:00:00Z	MTA.L
5730	LVAP	2009-07-03T00:00:00Z	LVA.P
5731	LTAR	2009-07-06T00:00:00Z	LTA.R
5732	LWAK	2009-07-03T00:00:00Z	L.WAK
5733	LWAX	2009-07-03T00:00:00Z	LWA.X
5734	LWAA	2009-07-03T00:00:00Z	LW.AA
5735	LWAN	2009-07-03T00:00:00Z	L.WAN
5736	LWAW	2009-07-03T00:00:00Z	LW.AW
5737	LWAC	2009-07-03T00:00:00Z	L.WAC
5738	LWAP	2009-07-03T00:00:00Z	LW.AP
5739	MHAZ	2009-07-03T00:00:00Z	MHA.Z
5740	MXAH	2009-07-03T00:00:00Z	MX.AH
5741	MKAN	2009-07-03T00:00:00Z	MKA.N
5742	LWAS	2009-07-03T00:00:00Z	L.WAS
5743	LWAU	2009-07-03T00:00:00Z	LWA.U
5744	MKAP	2009-07-03T00:00:00Z	M.KAP
5745	MKAR	2009-07-03T00:00:00Z	MK.AR
5746	MJAK	2009-07-03T00:00:00Z	M.JAK
5747	MJAS	2009-07-03T00:00:00Z	M.JAS
5748	MJAA	2009-07-03T00:00:00Z	MJ.AA
5749	MKAM	2009-07-03T00:00:00Z	MK.AM
5750	LNAU	2009-07-01T00:00:00Z	L.NAU
5751	MJAC	2009-07-03T00:00:00Z	M.JAC
5752	MJAT	2009-07-03T00:00:00Z	MJ.AT
5753	MJAB	2009-07-03T00:00:00Z	MJA.B
5754	LWAJ	2009-07-03T00:00:00Z	LWA.J
5755	MJAP	2009-07-03T00:00:00Z	MJ.AP
5756	LWAM	2009-07-03T00:00:00Z	LWA.M
5757	LWAZ	2009-07-03T00:00:00Z	LW.AZ
5758	LVAW	2009-07-03T00:00:00Z	LVA.W
5759	LWAF	2009-07-03T00:00:00Z	LWA.F
5760	MJAV	2009-07-03T00:00:00Z	M.JAV
5761	MJAF	2009-07-03T00:00:00Z	MJA.F
5762	MJAJ	2009-07-03T00:00:00Z	MJA.J
5763	MJAG	2009-07-03T00:00:00Z	M.JAG
5764	MJAX	2009-07-03T00:00:00Z	MJA.X
5765	MSAW	2009-07-03T00:00:00Z	M.SAW
5766	LVAX	2009-07-03T00:00:00Z	L.VAX
5767	LVAF	2009-07-03T00:00:00Z	L.VAF
5768	LVAA	2009-07-03T00:00:00Z	LVA.A
5769	LVAG	2009-07-03T00:00:00Z	LV.AG
5770	LVAD	2009-07-03T00:00:00Z	LVA.D
5771	MSAH	2009-07-03T00:00:00Z	M.SAH
5772	LVAC	2009-07-03T00:00:00Z	LV.AC
5773	LVAT	2009-07-03T00:00:00Z	LVA.T
5774	MSAK	2009-07-03T00:00:00Z	MSA.K
5775	LVAZ	2009-07-03T00:00:00Z	LVA.Z
5776	LVAB	2009-07-03T00:00:00Z	L.VAB
5777	LVAL	2009-07-03T00:00:00Z	LVA.L
5778	LVAU	2009-07-03T00:00:00Z	L.VAU
5779	LUAW	2009-07-06T00:00:00Z	L.UAW
5780	LUAC	2009-07-06T00:00:00Z	LUA.C
5781	LUAG	2009-07-06T00:00:00Z	LUA.G
5782	MSAD	2009-07-06T00:00:00Z	M.SAD
5783	LUAJ	2009-07-06T00:00:00Z	LU.AJ
5784	LUAF	2009-07-06T00:00:00Z	LU.AF
5785	LVAS	2009-07-06T00:00:00Z	LV.AS
5786	LVAJ	2009-07-06T00:00:00Z	L.VAJ
5787	LVAV	2009-07-06T00:00:00Z	LV.AV
5788	LUAP	2009-07-06T00:00:00Z	L.UAP
5789	LUAA	2009-07-06T00:00:00Z	L.UAA
5790	LUAT	2009-07-06T00:00:00Z	L.UAT
5791	LUAM	2009-07-06T00:00:00Z	LU.AM
5792	LUAR	2009-07-06T00:00:00Z	LU.AR
5793	LUAV	2009-07-06T00:00:00Z	LUA.V
5794	LUAL	2009-07-06T00:00:00Z	L.UAL
5795	LUAS	2009-07-06T00:00:00Z	LUA.S
5796	LUAX	2009-07-06T00:00:00Z	LU.AX
5797	LUAU	2009-07-06T00:00:00Z	LU.AU
5798	LUAK	2009-07-06T00:00:00Z	LUA.K
5799	LUAH	2009-07-06T00:00:00Z	L.UAH
5800	LUAN	2009-07-06T00:00:00Z	LUA.N
5801	LUAB	2009-07-06T00:00:00Z	LU.AB
5802	LUAD	2009-07-06T00:00:00Z	L.UAD
5803	LXAG	2009-07-06T00:00:00Z	LXA.G
5804	LXAK	2009-07-06T00:00:00Z	LXA.K
5805	LXAC	2009-07-06T00:00:00Z	LXA.C
5806	LXAL	2009-07-06T00:00:00Z	L.XAL
5807	LDAG	2009-07-06T00:00:00Z	L.DAG
5808	LXAH	2009-07-06T00:00:00Z	L.XAH
5809	LXAF	2009-07-06T00:00:00Z	LX.AF
5810	LXAJ	2009-07-06T00:00:00Z	LX.AJ
5811	LXAA	2009-07-06T00:00:00Z	L.XAA
5812	LXAD	2009-07-06T00:00:00Z	L.XAD
5813	LXAB	2009-07-06T00:00:00Z	LX.AB
5814	LRAS	2009-07-06T00:00:00Z	LRA.S
5815	LRAF	2009-07-06T00:00:00Z	LR.AF
5816	LTAP	2009-07-06T00:00:00Z	LT.AP
5817	LTAT	2009-07-06T00:00:00Z	LT.AT
5818	LTAW	2009-07-06T00:00:00Z	LT.AW
5819	LYAS	2009-07-06T00:00:00Z	LY.AS
5820	LYAW	2009-07-06T00:00:00Z	LYA.W
5821	LTAG	2009-07-06T00:00:00Z	L.TAG
5822	LTAV	2009-07-06T00:00:00Z	L.TAV
5823	LYAR	2009-07-06T00:00:00Z	L.YAR
5824	D1	2011-03-27T00:00:00Z	D1
5825	DL	2011-03-27T00:00:00Z	DL
5826	HAAU	2008-07-04T00:00:00Z	HA.AU
5827	HJAN	2008-07-14T00:00:00Z	HJ.AN
5828	HVAN	2009-05-07T00:00:00Z	H.VAN
5829	HVAS	2009-05-07T00:00:00Z	H.VAS
5830	KFAK	2008-05-26T00:00:00Z	KF.AK
5831	KUAC	2009-05-07T00:00:00Z	KU.AC
5832	KUAN	2009-05-07T00:00:00Z	KU.AN
5833	KUAW	2009-05-07T00:00:00Z	KU.AW
5834	KVAL	2008-06-06T00:00:00Z	KV.AL
5835	KZAR	2009-05-22T00:00:00Z	KZ.AR
5836	LFAD	2009-06-05T00:00:00Z	L.FAD
5837	LFAS	2009-06-05T00:00:00Z	LFA.S
5838	LGAF	2009-06-05T00:00:00Z	L.GAF
5839	LGAU	2009-06-05T00:00:00Z	L.GAU
5840	LJAL	2009-06-24T00:00:00Z	L.JAL
5841	LJAS	2009-07-01T00:00:00Z	LJA.S
5842	LKAS	2009-06-29T00:00:00Z	LK.AS
5843	LMAC	2009-06-01T00:00:00Z	LMA.C
5844	LPAD	2009-07-01T00:00:00Z	LP.AD
5845	LPAM	2009-07-01T00:00:00Z	LPA.M
5846	LPAN	2009-07-01T00:00:00Z	L.PAN
5847	LPAR	2009-07-01T00:00:00Z	LPA.R
5848	LSAU	2009-07-01T00:00:00Z	L.SAU
5849	LTAB	2009-07-06T00:00:00Z	LTA.B
5850	LTAS	2009-07-06T00:00:00Z	L.TAS
5851	LWAB	2009-07-03T00:00:00Z	LWA.B
5852	LWAL	2009-07-03T00:00:00Z	LW.AL
5853	MBAH	2009-08-29T00:00:00Z	MB.AH
5854	MBAM	2009-08-29T00:00:00Z	MBA.M
5855	MBAN	2009-08-29T00:00:00Z	M.BAN
5856	MBAP	2009-08-29T00:00:00Z	MB.AP
5857	MBAR	2009-08-29T00:00:00Z	MBA.R
5858	MCAH	2009-06-26T00:00:00Z	M.CAH
5859	MFAS	2010-06-24T00:00:00Z	M.FAS
5860	MRAG	2009-07-01T00:00:00Z	M.RAG
5861	MRAH	2009-07-01T00:00:00Z	MR.AH
5862	MRAK	2009-07-01T00:00:00Z	M.RAK
5863	MRAL	2009-07-01T00:00:00Z	MR.AL
5864	MRAN	2009-07-01T00:00:00Z	M.RAN
5865	MRAP	2009-07-01T00:00:00Z	MR.AP
5866	MTAR	2009-06-29T00:00:00Z	M.TAR
5867	MYAN	2009-06-29T00:00:00Z	MYA.N
5868	PH0	1997-07-12T00:00:00Z	PH0
5869	TFAD	2011-05-25T00:00:00Z	T.FAD
5870	TFAH	2011-07-15T00:00:00Z	T.FAH
5871	TFAJ	2011-07-06T00:00:00Z	TF.AJ
5872	TFAL	2011-06-30T00:00:00Z	T.FAL
5873	TFAM	2011-07-10T00:00:00Z	TF.AM
5874	TFAP	2011-06-23T00:00:00Z	T.FAP
5875	TFAR	2011-07-26T00:00:00Z	TF.AR
5876	TUAH	2011-07-08T00:00:00Z	T.UAH
5877	TUAJ	2011-07-08T00:00:00Z	TU.AJ
5878	TUAK	2011-07-08T00:00:00Z	TUA.K
5879	TUAL	2011-07-08T00:00:00Z	T.UAL
5880	TUAM	2011-07-08T00:00:00Z	TU.AM
5881	TUAN	2011-07-12T00:00:00Z	TUA.N
5882	TUAP	2011-07-12T00:00:00Z	T.UAP
5883	TUAR	2011-07-12T00:00:00Z	TU.AR
5884	TUAS	2011-07-12T00:00:00Z	TUA.S
5885	TUAT	2011-07-12T00:00:00Z	T.UAT
5886	TUAU	2011-07-12T00:00:00Z	TU.AU
5887	TUAW	2011-07-13T00:00:00Z	T.UAW
5888	TUAX	2011-07-13T00:00:00Z	T.UAX
5889	TUAY	2011-07-05T00:00:00Z	TU.AY
5890	TUAZ	2011-07-13T00:00:00Z	TU.AZ
5891	TVAB	2011-07-13T00:00:00Z	T.VAB
5892	TVAC	2011-07-08T00:00:00Z	TV.AC
5893	TVAD	2011-07-13T00:00:00Z	TVA.D
5894	TVAF	2011-07-13T00:00:00Z	T.VAF
5895	TVAG	2011-07-08T00:00:00Z	TV.AG
5896	TVAH	2011-07-08T00:00:00Z	TVA.H
5897	TVAJ	2011-07-08T00:00:00Z	T.VAJ
5898	TVAK	2011-07-08T00:00:00Z	TV.AK
5899	TVAL	2011-07-08T00:00:00Z	TVA.L
5900	TVAN	2011-07-13T00:00:00Z	TV.AN
5901	TVAP	2011-07-08T00:00:00Z	TVA.P
5902	TVAR	2011-07-08T00:00:00Z	T.VAR
5903	TVAS	2011-07-13T00:00:00Z	TV.AS
5904	TVAT	2011-07-13T00:00:00Z	TVA.T
5905	TVAU	2011-07-08T00:00:00Z	T.VAU
5906	TWAB	2011-07-08T00:00:00Z	TWA.B
5907	UNAZ	2012-05-31T00:00:00Z	U.NAZ
5908	USAX	2012-05-29T00:00:00Z	US.AX
5909	YMAW	2012-07-04T00:00:00Z	Y.MAW
5910	SFAA	2012-05-14T00:00:00Z	SFA.A
5911	TWAC	2011-07-08T00:00:00Z	T.WAC
5912	TWAF	2011-07-12T00:00:00Z	TWA.F
5913	TWAG	2011-07-08T00:00:00Z	T.WAG
5914	TWAH	2011-07-08T00:00:00Z	TW.AH
5915	TWAK	2011-07-08T00:00:00Z	T.WAK
5916	TWAM	2011-07-12T00:00:00Z	TWA.M
5917	TWAN	2011-07-08T00:00:00Z	T.WAN
5918	TWAP	2011-07-08T00:00:00Z	TW.AP
5919	TWAR	2011-07-12T00:00:00Z	TWA.R
5920	TWAT	2011-07-08T00:00:00Z	TW.AT
5921	TWAV	2011-07-12T00:00:00Z	T.WAV
5922	TWAW	2011-07-08T00:00:00Z	TW.AW
5923	TWAY	2011-07-05T00:00:00Z	TWA.Y
5924	TWAZ	2011-07-08T00:00:00Z	TWA.Z
5925	TYAA	2011-07-13T00:00:00Z	TY.AA
5926	TYAB	2011-07-15T00:00:00Z	TYA.B
5927	TYAC	2011-07-13T00:00:00Z	T.YAC
5928	TYAD	2011-07-15T00:00:00Z	TY.AD
5929	TYAJ	2011-07-15T00:00:00Z	TYA.J
5930	TYAK	2011-07-13T00:00:00Z	T.YAK
5931	TYAM	2011-07-13T00:00:00Z	TYA.M
5932	TYAN	2011-07-15T00:00:00Z	T.YAN
5933	TYAR	2011-07-15T00:00:00Z	TYA.R
5934	TYAV	2011-07-15T00:00:00Z	T.YAV
5935	TYAW	2011-07-15T00:00:00Z	TY.AW
5936	TYAZ	2011-07-13T00:00:00Z	TYA.Z
5937	TZAA	2011-07-15T00:00:00Z	T.ZAA
5938	TZAB	2011-07-15T00:00:00Z	TZ.AB
5939	TZAC	2011-07-15T00:00:00Z	TZA.C
5940	TZAD	2011-07-15T00:00:00Z	T.ZAD
5941	TZAF	2011-07-15T00:00:00Z	TZ.AF
5942	TZAG	2011-07-15T00:00:00Z	TZA.G
5943	TZAH	2011-07-15T00:00:00Z	T.ZAH
5944	TZAJ	2011-07-15T00:00:00Z	TZ.AJ
5945	TZAK	2011-07-15T00:00:00Z	TZA.K
5946	TZAL	2011-07-15T00:00:00Z	T.ZAL
5947	TZAR	2011-07-15T00:00:00Z	TZ.AR
5948	TZAS	2011-07-15T00:00:00Z	TZA.S
5949	UGAD	2012-07-20T00:00:00Z	U.GAD
5950	UGAF	2012-07-20T00:00:00Z	UG.AF
5951	UGAG	2012-07-20T00:00:00Z	UGA.G
5952	UGAN	2012-07-20T00:00:00Z	UGA.N
5953	UGAR	2012-07-20T00:00:00Z	UG.AR
5954	UGAU	2012-07-20T00:00:00Z	UG.AU
5955	UHAC	2012-07-20T00:00:00Z	UHA.C
5956	UHAJ	2012-07-20T00:00:00Z	UH.AJ
5957	UHAK	2012-07-20T00:00:00Z	UHA.K
5958	UHAL	2012-07-20T00:00:00Z	U.HAL
5959	UHAT	2012-07-20T00:00:00Z	U.HAT
5960	UHAV	2012-07-20T00:00:00Z	UHA.V
5961	UHAX	2012-07-20T00:00:00Z	UH.AX
5962	UHAZ	2012-07-20T00:00:00Z	U.HAZ
5963	UJAA	2012-07-20T00:00:00Z	U.JAA
5964	UJAC	2012-07-20T00:00:00Z	UJA.C
5965	UJAF	2012-07-20T00:00:00Z	UJ.AF
5966	UJAG	2012-07-20T00:00:00Z	UJA.G
5967	UJAH	2012-07-20T00:00:00Z	U.JAH
5968	UJAJ	2012-07-20T00:00:00Z	UJ.AJ
5969	UJAK	2012-07-20T00:00:00Z	UJA.K
5970	UJAM	2012-07-20T00:00:00Z	UJ.AM
5971	UJAN	2012-07-20T00:00:00Z	UJA.N
5972	UJAP	2012-07-20T00:00:00Z	U.JAP
5973	UJAR	2012-07-20T00:00:00Z	UJ.AR
5974	UJAV	2012-07-20T00:00:00Z	UJA.V
5975	UJAW	2012-07-20T00:00:00Z	U.JAW
5976	UJAX	2012-07-20T00:00:00Z	UJ.AX
5977	UJAZ	2012-07-20T00:00:00Z	U.JAZ
5978	UKAA	2012-07-20T00:00:00Z	U.KAA
5979	UKAB	2012-07-20T00:00:00Z	UK.AB
5980	UKAC	2012-07-20T00:00:00Z	UKA.C
5981	UKAD	2012-07-20T00:00:00Z	U.KAD
5982	UKAH	2012-07-20T00:00:00Z	U.KAH
5983	UKAM	2012-07-20T00:00:00Z	UK.AM
5984	UKAS	2012-07-20T00:00:00Z	UKA.S
5985	UKAT	2012-07-20T00:00:00Z	U.KAT
5986	UKAV	2012-07-20T00:00:00Z	UKA.V
5987	UKAZ	2012-07-20T00:00:00Z	U.KAZ
5988	ULAB	2012-07-20T00:00:00Z	UL.AB
5989	ULAF	2012-07-20T00:00:00Z	UL.AF
5990	ULAK	2012-07-20T00:00:00Z	ULA.K
5991	ULAM	2012-07-20T00:00:00Z	UL.AM
5992	ULAN	2012-07-20T00:00:00Z	ULA.N
5993	ULAP	2012-07-20T00:00:00Z	U.LAP
5994	ULAS	2012-07-20T00:00:00Z	ULA.S
5995	ULAT	2012-07-20T00:00:00Z	U.LAT
5996	ULAW	2012-07-20T00:00:00Z	U.LAW
5997	ULAX	2012-07-20T00:00:00Z	UL.AX
5998	YMAG	2012-07-20T00:00:00Z	YMA.G
5999	YRAW	2012-07-20T00:00:00Z	Y.RAW
6000	YRAZ	2012-07-20T00:00:00Z	Y.RAZ
6001	YSAL	2012-07-20T00:00:00Z	Y.SAL
6002	YSAN	2012-07-20T00:00:00Z	YSA.N
6003	YSAV	2012-07-20T00:00:00Z	YSA.V
6004	YYAH	2012-07-20T00:00:00Z	Y.YAH
6005	YYAT	2012-07-20T00:00:00Z	Y.YAT
6006	YYAX	2012-07-20T00:00:00Z	YY.AX
6007	YZAF	2012-07-20T00:00:00Z	YZ.AF
6008	YZAL	2012-07-20T00:00:00Z	Y.ZAL
6009	YZAS	2012-07-20T00:00:00Z	YZA.S
6010	NV5	1997-06-28T00:00:00Z	NV5
6011	SGAH	2012-07-03T00:00:00Z	SG.AH
6012	STAX	2011-07-08T00:00:00Z	S.TAX
6013	STAY	2011-07-12T00:00:00Z	STA.Y
6014	SVAT	2011-07-12T00:00:00Z	SV.AT
6015	TBAB	2011-07-04T00:00:00Z	TB.AB
6016	TUAF	2011-07-13T00:00:00Z	TU.AF
6017	UGAA	2012-07-18T00:00:00Z	U.GAA
6018	UGAX	2012-07-20T00:00:00Z	UG.AX
6019	UHAA	2012-07-18T00:00:00Z	U.HAA
6020	UHAD	2012-07-20T00:00:00Z	U.HAD
6021	UHAG	2012-07-20T00:00:00Z	UHA.G
6022	UHAH	2012-07-20T00:00:00Z	U.HAH
6023	UHAM	2012-07-13T00:00:00Z	UH.AM
6024	UHAR	2012-07-20T00:00:00Z	UH.AR
6025	UHAS	2012-07-20T00:00:00Z	UHA.S
6026	UJAD	2012-07-20T00:00:00Z	U.JAD
6027	UJAS	2012-07-20T00:00:00Z	UJA.S
6028	UJAT	2012-07-20T00:00:00Z	U.JAT
6029	UJAU	2012-07-20T00:00:00Z	UJ.AU
6030	UKAF	2012-07-20T00:00:00Z	UK.AF
6031	UKAP	2012-07-18T00:00:00Z	U.KAP
6032	UKAU	2012-07-18T00:00:00Z	UK.AU
6033	ULAA	2012-07-20T00:00:00Z	U.LAA
6034	ULAD	2012-07-20T00:00:00Z	U.LAD
6035	ULAJ	2012-07-20T00:00:00Z	UL.AJ
6036	ULAL	2012-07-20T00:00:00Z	U.LAL
6037	ULAZ	2012-07-20T00:00:00Z	U.LAZ
6038	UPAL	2012-05-31T00:00:00Z	U.PAL
6039	URAW	2012-05-31T00:00:00Z	U.RAW
6040	UZAF	2012-05-18T00:00:00Z	UZ.AF
6041	YMAB	2012-07-04T00:00:00Z	YM.AB
6042	YMAD	2012-07-04T00:00:00Z	Y.MAD
6043	YMAF	2012-07-18T00:00:00Z	YM.AF
6044	YMAH	2012-07-18T00:00:00Z	Y.MAH
6045	YMAK	2012-07-04T00:00:00Z	YMA.K
6046	YMAM	2012-07-04T00:00:00Z	YM.AM
6047	YMAN	2012-07-18T00:00:00Z	YMA.N
6048	YMAP	2012-07-04T00:00:00Z	Y.MAP
6049	YMAS	2012-07-04T00:00:00Z	YMA.S
6050	YMAU	2012-07-18T00:00:00Z	YM.AU
6051	YMAV	2012-07-20T00:00:00Z	YMA.V
6052	YMAY	2012-07-04T00:00:00Z	YMA.Y
6053	YNAA	2012-07-18T00:00:00Z	Y.NAA
6054	YNAB	2012-07-18T00:00:00Z	YN.AB
6055	YNAC	2012-07-04T00:00:00Z	YNA.C
6056	YNAF	2012-07-18T00:00:00Z	YN.AF
6057	YNAG	2012-07-20T00:00:00Z	YNA.G
6058	YNAK	2012-07-04T00:00:00Z	YNA.K
6059	YNAP	2012-07-04T00:00:00Z	Y.NAP
6060	YNAR	2012-07-18T00:00:00Z	YN.AR
6061	YNAS	2012-07-18T00:00:00Z	YNA.S
6062	YNAU	2012-07-18T00:00:00Z	YN.AU
6063	YNAV	2012-07-18T00:00:00Z	YNA.V
6064	YNAY	2012-07-04T00:00:00Z	YNA.Y
6065	YPAB	2012-05-22T00:00:00Z	YP.AB
6066	YPAC	2012-07-18T00:00:00Z	YPA.C
6067	YPAG	2012-07-18T00:00:00Z	YPA.G
6068	YPAH	2012-07-20T00:00:00Z	Y.PAH
6069	YPAL	2012-07-04T00:00:00Z	Y.PAL
6070	YPAN	2012-07-18T00:00:00Z	YPA.N
6071	YPAP	2012-07-18T00:00:00Z	Y.PAP
6072	YPAR	2012-07-18T00:00:00Z	YP.AR
6073	YPAS	2012-07-18T00:00:00Z	YPA.S
6074	YPAX	2012-07-04T00:00:00Z	YP.AX
6075	YPAY	2012-07-18T00:00:00Z	YPA.Y
6076	YRAA	2012-07-18T00:00:00Z	Y.RAA
6077	YRAC	2012-07-18T00:00:00Z	YRA.C
6078	YRAD	2012-07-18T00:00:00Z	Y.RAD
6079	YRAG	2012-07-18T00:00:00Z	YRA.G
6080	YRAJ	2012-07-18T00:00:00Z	YR.AJ
6081	YRAK	2012-07-18T00:00:00Z	YRA.K
6082	YRAL	2012-07-18T00:00:00Z	Y.RAL
6083	YRAM	2012-07-18T00:00:00Z	YR.AM
6084	YRAT	2012-07-18T00:00:00Z	Y.RAT
6085	YRAU	2012-07-18T00:00:00Z	YR.AU
6086	YRAV	2012-07-04T00:00:00Z	YRA.V
6087	YRAX	2012-07-18T00:00:00Z	YR.AX
6088	YRAY	2012-07-18T00:00:00Z	YRA.Y
6089	YSAA	2012-07-18T00:00:00Z	Y.SAA
6090	YSAC	2012-07-04T00:00:00Z	YSA.C
6091	YSAD	2012-07-18T00:00:00Z	Y.SAD
6092	YSAF	2012-07-18T00:00:00Z	YS.AF
6093	YSAG	2012-07-18T00:00:00Z	YSA.G
6094	YSAH	2012-07-18T00:00:00Z	Y.SAH
6095	YSAP	2012-07-04T00:00:00Z	Y.SAP
6096	YSAU	2012-07-18T00:00:00Z	YS.AU
6097	YSAX	2012-07-18T00:00:00Z	YS.AX
6098	YSAY	2012-07-18T00:00:00Z	YSA.Y
6099	YSAZ	2012-07-18T00:00:00Z	Y.SAZ
6100	YYAB	2012-07-20T00:00:00Z	YY.AB
6101	YYAK	2012-07-20T00:00:00Z	YYA.K
6102	YYAW	2012-07-20T00:00:00Z	Y.YAW
6103	YZAD	2012-07-20T00:00:00Z	Y.ZAD
6104	YZAJ	2012-07-20T00:00:00Z	YZ.AJ
6105	YZAM	2012-07-20T00:00:00Z	YZ.AM
6106	YZAP	2012-07-20T00:00:00Z	Y.ZAP
6107	YZAR	2012-07-20T00:00:00Z	YZ.AR
6108	YZAY	2012-07-20T00:00:00Z	YZA.Y
6109	YZAZ	2012-07-20T00:00:00Z	Y.ZAZ
6110	KRA	2011-05-13T00:00:00Z	KRA
6111	KRB	2011-05-13T00:00:00Z	KRB
6112	KRC	2011-05-13T00:00:00Z	KRC
6113	KRE	2011-05-13T00:00:00Z	KRE
6114	KRF	2011-05-13T00:00:00Z	KRF
6115	KRH	2011-05-13T00:00:00Z	KRH
6116	KRJ	2011-05-13T00:00:00Z	KRJ
6117	KRK	2011-05-13T00:00:00Z	KRK
6118	KRL	2011-05-13T00:00:00Z	KRL
6119	KRM	2011-05-13T00:00:00Z	KRM
6120	KUV	2011-04-21T00:00:00Z	KUV
6121	KUW	2011-04-21T00:00:00Z	KUW
6122	KUX	2011-04-21T00:00:00Z	KUX
6123	KUY	2011-04-21T00:00:00Z	KUY
6124	KUZ	2011-04-21T00:00:00Z	KUZ
6125	KVA	2011-04-21T00:00:00Z	KVA
6126	KVB	2011-04-21T00:00:00Z	KVB
6127	KVC	2011-04-21T00:00:00Z	KVC
6128	KVE	2011-04-21T00:00:00Z	KVE
6129	KVF	2011-04-21T00:00:00Z	KVF
6130	KVH	2011-04-21T00:00:00Z	KVH
6131	KVJ	2011-04-21T00:00:00Z	KVJ
6132	KVK	2011-04-21T00:00:00Z	KVK
6133	KVL	2011-04-21T00:00:00Z	KVL
6134	KVM	2011-04-21T00:00:00Z	KVM
6135	KVN	2011-04-21T00:00:00Z	KVN
6136	KVP	2011-04-21T00:00:00Z	KVP
6137	KVR	2011-04-21T00:00:00Z	KVR
6138	KVS	2011-04-21T00:00:00Z	KVS
6139	KVT	2011-04-21T00:00:00Z	KVT
6140	KVU	2011-04-21T00:00:00Z	KVU
6141	KVV	2011-04-21T00:00:00Z	KVV
6142	KVW	2011-04-21T00:00:00Z	KVW
6143	KVX	2011-04-21T00:00:00Z	KVX
6144	KVY	2011-04-21T00:00:00Z	KVY
6145	MUAF	2010-06-25T00:00:00Z	MUA.F
6146	PJAL	2011-06-01T00:00:00Z	PJ.AL
6147	PKAP	2011-05-27T00:00:00Z	P.KAP
6148	PKAS	2011-06-20T00:00:00Z	PKA.S
6149	SCAL	2011-07-06T00:00:00Z	SC.AL
6150	SCAT	2011-07-06T00:00:00Z	SC.AT
6151	SCAV	2011-06-21T00:00:00Z	S.CAV
6152	SDAY	2011-07-12T00:00:00Z	SDA.Y
6153	SHAC	2011-07-22T00:00:00Z	SHA.C
6154	SVAP	2011-07-12T00:00:00Z	SV.AP
6155	SWAC	2011-07-15T00:00:00Z	SWA.C
6156	TDAX	2011-06-22T00:00:00Z	TD.AX
6157	THAY	2011-07-05T00:00:00Z	THA.Y
6158	TLAY	2011-07-05T00:00:00Z	TLA.Y
6159	TMAA	2011-07-15T00:00:00Z	T.MAA
6160	TMAB	2011-07-15T00:00:00Z	TM.AB
6161	TMAC	2011-07-15T00:00:00Z	TMA.C
6162	TMAD	2011-07-15T00:00:00Z	T.MAD
6163	TMAF	2011-07-15T00:00:00Z	TM.AF
6164	TMAG	2011-07-15T00:00:00Z	TMA.G
6165	TMAH	2011-07-15T00:00:00Z	T.MAH
6166	TMAJ	2011-07-15T00:00:00Z	TM.AJ
6167	TMAK	2011-07-15T00:00:00Z	TMA.K
6168	TMAW	2011-07-15T00:00:00Z	T.MAW
6169	TMAX	2011-07-15T00:00:00Z	T.MAX
6170	TMAY	2011-07-05T00:00:00Z	TM.AY
6171	TMAZ	2011-07-15T00:00:00Z	TM.AZ
6172	TNAA	2011-07-15T00:00:00Z	TNA.A
6173	TNAB	2011-07-15T00:00:00Z	T.NAB
6174	TNAC	2011-07-15T00:00:00Z	TN.AC
6175	TNAD	2011-07-15T00:00:00Z	TNA.D
6176	TNAS	2011-07-15T00:00:00Z	TN.AS
6177	TNAU	2011-07-15T00:00:00Z	T.NAU
6178	TNAV	2011-07-15T00:00:00Z	TN.AV
6179	TNAW	2011-07-15T00:00:00Z	TNA.W
6180	TNAX	2011-07-15T00:00:00Z	TNA.X
6181	TNAZ	2011-07-15T00:00:00Z	T.NAZ
6182	TRAW	2011-07-28T00:00:00Z	T.RAW
6183	TRAY	2011-07-05T00:00:00Z	TR.AY
6184	TTAA	2011-07-12T00:00:00Z	TT.AA
6185	TTAC	2011-07-12T00:00:00Z	T.TAC
6186	TTAD	2011-07-12T00:00:00Z	TT.AD
6187	TTAF	2011-07-12T00:00:00Z	TTA.F
6188	TTAG	2011-07-12T00:00:00Z	T.TAG
6189	TTAH	2011-07-12T00:00:00Z	TT.AH
6190	TTAJ	2011-07-12T00:00:00Z	TTA.J
6191	TTAK	2011-07-12T00:00:00Z	T.TAK
6192	TTAL	2011-07-12T00:00:00Z	TT.AL
